data	avg_judgment_no	kri_full	kri_annotator7,mean_others	kri_annotator6,mean_others	kri_annotator6,annotator7	kri_annotator5,mean_others	kri_annotator5,annotator7	kri_annotator5,annotator6	kri_annotator4,mean_others	kri_annotator4,annotator7	kri_annotator4,annotator6	kri_annotator4,annotator5	kri_annotator3,mean_others	kri_annotator3,annotator7	kri_annotator3,annotator6	kri_annotator3,annotator5	kri_annotator3,annotator4	kri_annotator2,mean_others	kri_annotator2,annotator7	kri_annotator2,annotator6	kri_annotator2,annotator5	kri_annotator2,annotator4	kri_annotator2,annotator3	kri_annotator1,mean_others	kri_annotator1,annotator7	kri_annotator1,annotator6	kri_annotator1,annotator5	kri_annotator1,annotator4	kri_annotator1,annotator3	kri_annotator1,annotator2	kri_annotator0,mean_others	kri_annotator0,annotator7	kri_annotator0,annotator6	kri_annotator0,annotator5	kri_annotator0,annotator4	kri_annotator0,annotator3	kri_annotator0,annotator2	kri_annotator0,annotator1	kri2_full	kri2_annotator6,annotator7	kri2_annotator5,annotator7	kri2_annotator5,annotator6	kri2_annotator4,annotator7	kri2_annotator4,annotator6	kri2_annotator4,annotator5	kri2_annotator3,annotator7	kri2_annotator3,annotator6	kri2_annotator3,annotator5	kri2_annotator3,annotator4	kri2_annotator2,annotator7	kri2_annotator2,annotator6	kri2_annotator2,annotator5	kri2_annotator2,annotator4	kri2_annotator2,annotator3	kri2_annotator1,annotator7	kri2_annotator1,annotator6	kri2_annotator1,annotator5	kri2_annotator1,annotator4	kri2_annotator1,annotator3	kri2_annotator1,annotator2	kri2_annotator0,annotator7	kri2_annotator0,annotator6	kri2_annotator0,annotator5	kri2_annotator0,annotator4	kri2_annotator0,annotator3	kri2_annotator0,annotator2	kri2_annotator0,annotator1	spr_mean_weighted	spr_mean	spr_annotator7,mean_others	spr_annotator6,mean_others	spr_annotator6,annotator7	spr_annotator5,mean_others	spr_annotator5,annotator7	spr_annotator5,annotator6	spr_annotator4,mean_others	spr_annotator4,annotator7	spr_annotator4,annotator6	spr_annotator4,annotator5	spr_annotator3,mean_others	spr_annotator3,annotator7	spr_annotator3,annotator6	spr_annotator3,annotator5	spr_annotator3,annotator4	spr_annotator2,mean_others	spr_annotator2,annotator7	spr_annotator2,annotator6	spr_annotator2,annotator5	spr_annotator2,annotator4	spr_annotator2,annotator3	spr_annotator1,mean_others	spr_annotator1,annotator7	spr_annotator1,annotator6	spr_annotator1,annotator5	spr_annotator1,annotator4	spr_annotator1,annotator3	spr_annotator1,annotator2	spr_annotator0,mean_others	spr_annotator0,annotator7	spr_annotator0,annotator6	spr_annotator0,annotator5	spr_annotator0,annotator4	spr_annotator0,annotator3	spr_annotator0,annotator2	spr_annotator0,annotator1	ham_mean_weighted	ham_mean	ham_annotator7,mean_others	ham_annotator6,mean_others	ham_annotator6,annotator7	ham_annotator5,mean_others	ham_annotator5,annotator7	ham_annotator5,annotator6	ham_annotator4,mean_others	ham_annotator4,annotator7	ham_annotator4,annotator6	ham_annotator4,annotator5	ham_annotator3,mean_others	ham_annotator3,annotator7	ham_annotator3,annotator6	ham_annotator3,annotator5	ham_annotator3,annotator4	ham_annotator2,mean_others	ham_annotator2,annotator7	ham_annotator2,annotator6	ham_annotator2,annotator5	ham_annotator2,annotator4	ham_annotator2,annotator3	ham_annotator1,mean_others	ham_annotator1,annotator7	ham_annotator1,annotator6	ham_annotator1,annotator5	ham_annotator1,annotator4	ham_annotator1,annotator3	ham_annotator1,annotator2	ham_annotator0,mean_others	ham_annotator0,annotator7	ham_annotator0,annotator6	ham_annotator0,annotator5	ham_annotator0,annotator4	ham_annotator0,annotator3	ham_annotator0,annotator2	ham_annotator0,annotator1	overlap_annotator6,annotator7	overlap_annotator5,annotator7	overlap_annotator5,annotator6	overlap_annotator4,annotator7	overlap_annotator4,annotator6	overlap_annotator4,annotator5	overlap_annotator3,annotator7	overlap_annotator3,annotator6	overlap_annotator3,annotator5	overlap_annotator3,annotator4	overlap_annotator2,annotator7	overlap_annotator2,annotator6	overlap_annotator2,annotator5	overlap_annotator2,annotator4	overlap_annotator2,annotator3	overlap_annotator1,annotator7	overlap_annotator1,annotator6	overlap_annotator1,annotator5	overlap_annotator1,annotator4	overlap_annotator1,annotator3	overlap_annotator1,annotator2	overlap_annotator0,annotator7	overlap_annotator0,annotator6	overlap_annotator0,annotator5	overlap_annotator0,annotator4	overlap_annotator0,annotator3	overlap_annotator0,annotator2	overlap_annotator0,annotator1	judgments_annotator0	judgments_annotator1	judgments_annotator2	judgments_annotator3	judgments_annotator4	judgments_annotator5	judgments_annotator6	judgments_annotator7	judgments_total	judgment_1.0	judgment_2.0	judgment_3.0	judgment_4.0	judgment_0.0
helfen	1.0648148148148149	0.04766779062299298	0.7043010752688171	-0.43201376936316693	-0.5	nan	nan	nan	-0.13608374384236455	-0.25	-0.5032051282051282	nan	nan	nan	nan	nan	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.2952063406542884	-0.6785273841849278	nan	nan	0.20920799215362196	-1.1546596531024877	1.0	nan	nan	nan	nan	1.0	-1.4017335216136129	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11562872525121462	0.03867513459481281	0.7333333333333335	0.5291502622129182	nan	nan	nan	nan	0.07132674875181882	-0.5000000000000001	0.5773502691896257	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.25	0.3888888888888889	0.33333333333333337	0.0	0.0	1.0	nan	nan	0.25	0.33333333333333337	0.0	1.0	nan	nan	nan	nan	nan	0.5	1.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2	0	0	3	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	88	31	52	35	230	18	24	71	95	22
hinrichten	1.0225563909774436	0.9266666666666666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9266666666666666	nan	nan	nan	nan	nan	0.9266666666666666	nan	nan	nan	nan	nan	0.9266666666666666	nan	nan	nan	nan	nan	nan	nan	nan	0.9048080233147829	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9048080233147829	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	0.6666666666666667	0.6666666666666667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6666666666666667	nan	nan	nan	nan	nan	0.6666666666666667	nan	nan	nan	nan	nan	0.6666666666666667	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	237	35	0	0	0	0	0	272	43	4	2	223	0
hochwichtig	1.2153846153846153	0.04152070030024946	0.031194295900178304	0.24408388971495765	nan	-0.4059829059829063	nan	0.0	0.06682441279513052	-0.25	-0.21111111111111103	-0.25	nan	nan	nan	nan	nan	-0.08241758241758235	nan	nan	nan	0.0	nan	-0.036582014015498876	-0.04938271604938271	0.21474358974358976	0.0	0.06722689075630262	nan	0.0	-0.22467887357084027	0.0	0.0	-0.25	0.3928571428571428	nan	nan	-0.5909090909090908	0.3892191019661797	1.0	nan	0.6681875630130736	0.20920799215362196	0.2569017255455933	0.461691905188753	nan	nan	nan	nan	1.0	nan	nan	0.41499539061523716	nan	0.38610627410240916	0.5518186826647691	0.8303126349592818	0.4920371976265895	nan	0.4102774080171523	0.5173694067951958	0.7070429617105636	0.461691905188753	0.658780851673394	nan	1.0	-0.00762091002898746	0.259284458487093	0.17902849698247797	0.01573750290449529	0.2934192799200352	nan	nan	nan	nan	0.14314748693971047	nan	-0.2834733547569204	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.20018870373864628	-0.09999999999999999	0.42779263194649864	nan	0.35082320772281167	nan	nan	0.16890390323651058	nan	nan	nan	0.5	nan	nan	nan	0.5409836065573771	0.5764619883040936	nan	nan	1.0	nan	nan	0.5	nan	0.33333333333333337	0.5555555555555556	0.33333333333333337	nan	nan	nan	nan	nan	nan	1.0	nan	nan	0.0	nan	nan	0.4444444444444444	0.6	0.75	0.5263157894736843	nan	0.5	nan	0.6666666666666667	0.8333333333333334	0.33333333333333337	0.7777777777777778	nan	1.0	0.2222222222222222	1	0	2	3	9	3	0	0	0	0	2	0	0	1	0	9	25	4	19	0	2	3	6	3	9	0	3	18	109	271	17	0	74	26	96	39	632	0	2	277	336	17
Kölner	1.1278195488721805	-0.023798770408769876	0.1785947712418301	-0.1608969490333687	0.018174133558748973	1.0	nan	nan	-0.0262826865899215	0.5925925925925926	-0.28076762619941587	nan	nan	nan	nan	nan	nan	-0.375	nan	-0.40000000000000013	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2852557926480461	0.4081029553957587	nan	1.0	0.7597426477106917	-0.012877288277313825	1.0	nan	nan	nan	nan	nan	0.11102603862097771	nan	0.4102774080171523	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07996522547998722	0.2100679690416174	0.24561665274763406	0.00392184004445843	0.21942686286812774	1.0	nan	nan	0.006388414647848213	0.632455532033676	-0.22167848777695157	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5434782608695652	0.6476513682396036	0.6111111111111112	0.4571428571428572	0.5384615384615384	1.0	nan	1.0	0.5384615384615384	0.8333333333333334	0.4117647058823529	1.0	nan	nan	nan	nan	nan	0.33333333333333337	nan	0.25	nan	0.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	13	0	2	6	17	2	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	126	35	195	69	450	2	18	147	255	28
Kompanie	1.1241610738255035	0.591834635952283	0.7050382653061225	0.45061669603314447	0.7962328767123288	0.6120331950207468	nan	0.5445205479452054	0.6979288025889968	1.0	0.5493780147245495	0.0	nan	nan	nan	nan	nan	-0.08241758241758235	nan	-0.1607142857142858	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5896870445984088	0.7888712942698899	1.0	0.5280652460150479	1.0	0.5642951344832595	0.6681875630130736	nan	nan	nan	nan	nan	0.021188174314040964	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7278489751005822	0.7989364154973864	0.6855106213838523	0.4864409050464392	0.7777777777777779	0.7302967433402215	nan	0.8164965809277261	0.7088869498296734	1.0	0.6014713032840415	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5714285714285714	0.6514423076923077	0.75	nan	0.5	0.5	1.0	0.25	nan	1.0	0.46153846153846156	0.5	nan	nan	nan	nan	nan	0.7142857142857143	nan	0.5	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4	1	4	4	13	2	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	122	24	124	35	335	23	46	46	200	20
Königreich	1.0141843971631206	-0.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.5	nan	nan	nan	nan	nan	-0.5	nan	nan	nan	nan	nan	-0.5	nan	nan	nan	nan	nan	nan	nan	nan	0.12249308592285568	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12249308592285568	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	96	47	0	0	0	0	0	143	0	8	44	85	6
Kriegskunst	1.1991869918699187	-0.001402530069693153	0.357192254495159	0.24653491436100128	0.0	0.4444444444444444	nan	nan	0.09191136617248541	nan	nan	nan	nan	nan	nan	nan	nan	-0.12428571428571433	nan	nan	0.0	nan	nan	-0.2717013983846559	0.0	-0.37457604124270794	nan	-0.4880952380952379	nan	-0.2857142857142856	-0.24429572403880706	-0.16666666666666674	0.0	nan	-0.04166666666666674	nan	nan	-0.4411764705882353	0.33910131623664963	0.5327178712639409	nan	nan	1.0	1.0	1.0	nan	nan	nan	nan	nan	1.0	0.41499539061523716	1.0	nan	0.41499539061523716	0.14887305776823112	nan	0.09506318435295635	nan	0.20014189775358404	0.31199030935334426	0.5173694067951958	1.0	0.7142052024132626	nan	1.0	0.09291458931114605	-0.41142381361869995	-0.4081832313972712	0.3110855084191276	0.29776980308812595	nan	0.5000000000000001	nan	nan	0.10412172002259193	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.15533789082078725	nan	-0.39036002917941326	nan	-0.4260064336151292	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5164835164835164	0.6015183509301156	nan	nan	0.0	0.6666666666666667	nan	nan	nan	1.0	1.0	1.0	nan	nan	nan	nan	nan	nan	nan	1.0	0.0	1.0	nan	nan	0.0	0.2222222222222222	nan	0.23076923076923073	nan	0.4	nan	0.5	0.6666666666666667	1.0	0.8461538461538461	nan	1.0	0.36	1	0	0	1	2	1	0	0	0	0	0	1	1	2	0	1	9	0	13	0	5	4	3	1	13	0	8	25	170	211	22	0	90	19	50	28	590	3	13	186	342	46
Kunde	1.1075794621026895	0.9708106081056209	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9473082296736975	nan	nan	nan	nan	nan	0.9587811580796883	nan	nan	nan	nan	nan	0.8838350372333712	0.9924324324324324	nan	nan	nan	nan	nan	nan	0.987037037037037	0.9309038178276842	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8287309360571773	nan	nan	nan	nan	nan	1.0	0.9680308012828497	0.9496228505805516	0.9485956235403066	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9581165311944375	nan	nan	nan	nan	nan	0.9665104305302515	nan	nan	nan	nan	nan	0.9085337689707491	0.9933992677987828	nan	nan	nan	nan	nan	nan	0.988657478109864	0.9090909090909091	0.9307017543859649	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.875	nan	nan	nan	nan	nan	0.8974358974358975	nan	nan	nan	nan	nan	0.8421052631578947	0.96	nan	nan	nan	nan	nan	1.0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	5	20	82	269	102	0	0	0	0	0	453	225	18	26	170	14
Lager	1.123913043478261	0.7403661370189656	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5912108667035504	nan	nan	nan	nan	0.7116298164330538	nan	nan	nan	nan	0.25	0.7375941545501066	nan	nan	nan	nan	0.5563560339591191	0.7041032057643353	0.9592274678111588	nan	nan	nan	nan	0.0	nan	1.0	0.7324327857310413	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5407502274063691	nan	nan	nan	nan	0.5599492354256643	0.7428165303022201	nan	nan	nan	nan	-0.1190182561232851	1.0	1.0	0.7492285183877445	0.8435828224878935	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6428268312347211	nan	nan	nan	nan	0.8039546865729892	nan	nan	nan	nan	0.9999999999999999	0.7528070665578085	nan	nan	nan	nan	0.6034105409306019	0.7709207490209722	0.9660917830792959	nan	nan	nan	nan	nan	nan	1.0	0.5833333333333334	0.503968253968254	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4782608695652174	nan	nan	nan	nan	0.47058823529411764	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.5238095238095238	0.5	nan	nan	nan	nan	nan	0.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	21	14	0	0	0	0	1	1	9	37	353	50	77	0	0	0	0	517	67	230	79	70	71
Lebenslage	1.0391061452513966	-0.3138888888888889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.5	nan	nan	nan	nan	0.07638888888888884	nan	nan	nan	nan	nan	-0.3138888888888889	nan	nan	nan	nan	-0.5	0.07638888888888884	nan	nan	nan	nan	nan	nan	nan	nan	-0.20125861891850994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.4264544736245457	0.2116275198440537	nan	nan	nan	nan	nan	nan	nan	0.5443310539518174	0.5443310539518174	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5443310539518174	nan	nan	nan	nan	nan	0.3098386676965934	nan	nan	nan	nan	nan	0.5443310539518174	nan	nan	nan	nan	nan	nan	nan	nan	0.16666666666666666	0.125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	0.25	nan	nan	nan	nan	nan	0.16666666666666663	nan	nan	nan	nan	0.0	0.25	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	112	54	20	0	0	0	0	186	0	34	39	85	28
Losung	1.1145584725536992	0.6598644813998752	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5653783783783783	nan	nan	nan	nan	nan	0.6993534482758621	nan	nan	nan	nan	nan	0.5333333333333333	0.6799610615306216	nan	nan	nan	nan	nan	0.551835498467377	0.7969996140982762	0.3271293798612813	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.20958841896143565	nan	nan	nan	nan	nan	0.3345163984905215	0.5771738767216504	0.6410299052225745	0.636406082734616	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5672927926658212	nan	nan	nan	nan	nan	0.6989582022857792	nan	nan	nan	nan	nan	0.5773502691896257	0.6750675174587486	nan	nan	nan	nan	nan	0.5428329934060372	0.7890349856081849	0.7647058823529411	0.7673453996983408	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7	nan	nan	nan	nan	nan	0.8125	nan	nan	nan	nan	nan	0.75	0.7586206896551724	nan	nan	nan	nan	nan	0.7058823529411764	0.8461538461538461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	17	13	266	101	100	0	0	0	0	0	467	200	6	42	150	69
Mauer	1.1029411764705883	0.11738677306970802	-0.05392156862745079	0.16811242192921583	0.25	0.3762626262626263	nan	nan	0.48740284106137766	0.0	0.586021505376344	0.9	nan	nan	nan	nan	nan	-0.7171717171717171	0.0	-0.5833333333333333	-0.5833333333333333	-0.6666666666666667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1546979285477793	0.35981783566284053	nan	nan	0.04903035091696961	0.4938767000614933	0.9146296158275183	nan	nan	nan	nan	0.5327178712639409	-0.44760552385528674	-0.22633571386420925	0.024992317692061672	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4980888584754729	0.43153962334567586	-0.5	0.7140627569864099	0.9999999999999999	0.6831300510639732	nan	nan	0.5288906028889905	nan	0.7833494518006401	0.9428090415820635	nan	nan	nan	nan	nan	-0.25	nan	nan	nan	-1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2608695652173913	0.15625	nan	0.2727272727272727	0.0	0.4285714285714286	nan	nan	nan	0.0	0.5	0.75	nan	nan	nan	nan	nan	0.11111111111111116	0.0	0.0	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2	0	0	1	6	4	0	0	0	0	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	101	37	86	32	300	29	49	93	85	44
nebensächlich	1.0463917525773196	0.005698005698005715	-0.08000000000000007	-0.1607142857142858	0.0	nan	nan	nan	0.3125	0.125	nan	nan	nan	nan	nan	nan	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.26077692592872237	0.41499539061523716	nan	1.0	0.4881209667883324	1.0	nan	nan	nan	nan	nan	nan	-1.4017335216136129	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	-0.16666666666666669	-0.3333333333333333	nan	nan	nan	nan	0.25000000000000006	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5555555555555556	0.5833333333333334	0.4	0.5	0.0	1.0	nan	1.0	0.6666666666666667	0.5	1.0	nan	nan	nan	nan	nan	nan	0.5	nan	0.0	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1	4	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	77	14	69	29	203	8	14	77	101	3
neunjahrig	1.1016949152542372	0.7925510935604372	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7981770833333334	nan	nan	nan	nan	nan	0.7629941593344363	nan	nan	nan	nan	nan	0.7272727272727273	0.8420720361509835	nan	nan	nan	nan	nan	1.0	0.8114791288566243	0.8559778013421745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8044142540058314	nan	nan	nan	nan	nan	1.0	0.8708834845641069	0.8123350531447794	0.8445438890297248	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7916666666666669	nan	nan	nan	nan	nan	0.7639781001826174	nan	nan	nan	nan	nan	0.7142857142857143	0.8462605590407768	nan	nan	nan	nan	nan	1.0	0.8193459528034599	0.8888888888888888	0.9060606060606059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.875	nan	nan	nan	nan	nan	0.8709677419354839	nan	nan	nan	nan	nan	0.8181818181818181	0.92	nan	nan	nan	nan	nan	1.0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	20	63	240	87	0	0	0	0	0	391	0	29	162	197	2
niederschlagen	1.13882863340564	0.6926983929378306	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8786531986531987	nan	nan	nan	nan	0.4257366771159874	nan	nan	nan	nan	1.0	0.6519448300483348	nan	nan	nan	nan	0.7265625	-0.25	0.7870568993782672	nan	nan	nan	nan	0.6857142857142857	0.6527777777777777	0.7946855890565905	0.5381749057324511	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	0.5181949214980823	-0.5750851304267051	nan	nan	nan	nan	0.6069583818416324	0.5408934546447906	0.7010744547191374	0.5686542451842114	0.619699488981071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8925429942770247	nan	nan	nan	nan	0.4171474569353663	nan	nan	nan	nan	0.9999999999999999	0.6499021438494801	nan	nan	nan	nan	0.8164965809277261	-0.3	0.8048015748763446	nan	nan	nan	nan	0.7071067811865475	0.692820323027551	0.801773248744601	0.75	0.752991452991453	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7777777777777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	0.5	0.5384615384615384	nan	nan	nan	nan	nan	0.8333333333333334	0.8461538461538461	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	13	0	0	0	0	6	13	30	196	240	69	20	0	0	0	0	525	290	147	30	56	2
nochmalig	1.219600725952813	0.24299849069260437	0.40164905338917933	0.38288455318169856	0.3125	0.1723984142715559	0.125	nan	0.08657958322212278	0.2857142857142858	-0.08000000000000007	nan	nan	nan	nan	nan	nan	-0.08241758241758235	nan	nan	nan	nan	nan	0.2435834054434739	0.2833333333333333	0.4409090909090909	-0.125	-0.16000000000000014	nan	-0.16666666666666674	-0.2776610644257702	-0.125	-0.16666666666666674	-0.5	0.0	nan	nan	-0.21052631578947367	0.5219817483077736	0.5650643956844921	0.4881209667883324	1.0	0.6260931563527419	0.36819502186445596	1.0	nan	nan	nan	nan	1.0	1.0	nan	1.0	nan	0.6053895252951513	0.6645337530073159	0.6979988147256432	0.3213946531136749	nan	0.31199030935334426	0.3989291777596793	0.31199030935334426	0.12249308592285568	0.4102774080171523	nan	nan	0.33991867953985666	0.27895251424964707	0.23288508616735296	0.3973704313603008	0.38837696608985034	0.25000000000000006	0.23211917272131483	0.0	nan	0.16263695746215368	0.43301270189221935	0.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.29143936961942946	0.369910174006524	0.42727272727272725	nan	-0.09999999999999999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6141732283464567	0.6510463220989537	nan	nan	0.6666666666666667	nan	0.5	1.0	nan	0.7692307692307692	0.4	1.0	nan	nan	nan	nan	nan	nan	1.0	1.0	nan	1.0	nan	nan	0.6363636363636364	0.7142857142857143	0.6	0.4	nan	0.5	nan	0.6	0.5	0.0	0.5	nan	nan	0.5833333333333333	6	4	1	13	5	1	0	0	0	0	2	1	0	2	0	22	21	5	15	0	4	5	4	2	2	0	0	12	63	252	24	0	80	24	96	133	672	0	1	251	396	24
